batch_id,production_date,raw_material_supplier,pigment_type,pigment_quantity,mixing_time,mixing_speed,product_quality_score
1224,2023-12-16,1,Type_C,44.4009698,52.59,Medium,7.506409916
1225,2024-03-04,1,type_b,37.1375953,35.71,High,8.55125616
1226,2024-02-06,2,type_a,33.12200105,37.49,Low,5.123395433
1227,2024-07-23,2,Type_C,33.39197681,29.48,High,6.597639331
1228,2023-10-28,2,Type_C,31.34634338,26.9,Medium,6.077139286
1229,2023-10-03,2,type_c,28.6471514,28.52,Medium,4.774827202
1230,2024-03-26,2,type_b,30.89553753,53.88,Low,4.447533331
1231,2023-12-14,2,type_b,37.96834097,53.72,Low,5.3264258
1232,2024-01-11,1,type_b,49.22847381,30.02,Medium,8.237244897
1233,2023-10-30,2,type_a,30.64647293,54.13,Medium,5.018706954
1234,2023-10-17,2,type_a,38.88512675,55.16,Medium,8.07471712
1235,2024-03-23,2,type_b,33.7573628,51.01,Medium,5.654651365
1236,2024-07-27,1,type_a,50.21715392,17.42,High,8.939257361
1237,2024-04-03,1,type_c,51.68501055,55.12,Low,6.762106261
1238,2023-10-23,1,type_b,44.04675339,13.31,High,8.670645404
1239,2024-06-01,2,type_c,36.46150432,51.99,Low,5.310560883
1240,2024-01-19,2,type_b,44.32553597,42.44,Low,5.643460053
1241,2024-07-13,1,type_a,47.38121487,57.33,Low,8.089152556
1242,2023-08-18,2,type_a,40.12655545,54.42,Low,6.062366013
1243,2024-03-12,2,type_b,34.5082617,60.95,High,6.03140776
1244,2024-01-15,2,type_c,43.65759515,17.72,High,6.404123639
1245,2024-07-24,2,type_c,36.80566066,50.47,Low,5.909236698
1246,2024-07-08,2,type_c,36.72073307,42.92,Medium,5.631453545
1247,2024-01-28,2,type_c,33.45294971,30.23,Low,5.004710726
1248,2024-05-27,1,type_a,37.29024062,29.02,High,8.988798225
1249,2023-10-09,2,type_a,40.98898687,8.95,Medium,5.764712931
1250,2024-03-20,1,type_b,37.74146076,59.57,High,7.390998599
1251,2024-01-23,2,type_c,27.35555655,58.5,Low,4.860442716
1252,2023-09-05,2,type_a,36.59252714,34.09,Low,6.334310085
1253,2023-10-29,2,type_a,33.30031191,26.18,Medium,5.480824718
1254,2024-07-09,2,type_a,38.66189896,25.38,Low,5.779154147
1255,2024-05-26,2,type_a,30.56651584,42.04,High,5.484132975
1256,2023-09-06,2,type_a,24.13670274,47.87,Medium,7.159489839
1257,2023-09-12,2,type_c,40.08577559,11.54,Medium,5.487508291
1258,2024-03-26,2,type_c,31.89842073,42.68,Medium,5.523277901
1259,2024-01-08,1,type_a,42.55406144,21.88,High,8.845042615
1260,2024-02-02,2,type_c,37.12646628,38.11,Low,4.635453347
1261,2023-10-14,2,type_b,41.9996572,41.02,High,4.548029305
1262,2024-02-03,2,type_c,39.40563479,50.99,Low,6.120859099
1263,2024-03-17,2,type_b,42.024952,27.67,Low,5.500089288
1264,2024-07-22,2,type_b,40.75328206,34.21,High,4.363477629
1265,2023-11-07,2,type_c,34.74131117,53.22,Medium,4.242180862
1266,2023-11-29,2,type_b,35.87310547,21.15,High,4.251001079
1267,2024-04-14,1,Type_C,46.56078477,17.42,Low,8.022290176
1268,2024-04-17,2,type_a,29.86338525,38.43,Low,4.467693031
1269,2024-02-01,2,Type_C,35.80084338,55.62,Medium,5.732109902
1270,2024-04-08,1,type_b,40.47592149,52.07,High,8.556806426
1271,2024-05-05,2,type_a,39.948541,53.09,High,6.415467009
1272,2024-01-01,2,type_a,36.20828128,11.88,Medium,6.017179417
1273,2023-11-13,1,type_c,49.11666108,40.23,High,8.325300928
1274,2024-05-07,2,type_c,35.79305499,47.34,High,6.328138834
1275,2023-09-13,1,type_c,37.81857391,22.68,Low,7.798732866
1276,2024-04-03,1,type_b,48.17691277,36.56,High,7.161332485
1277,2024-07-21,2,type_b,35.76290662,29.51,Medium,5.125779442
1278,2024-07-24,2,type_b,30.5201287,53.76,Low,6.427730945
1279,2024-03-30,2,type_b,35.8687409,31.14,High,5.054181885
1280,2023-11-07,1,type_b,50.00353786,58.38,High,7.955704788
1281,2024-07-13,1,Type_C,45.95979671,23.49,Low,9.643365844
1282,2024-07-23,2,type_a,27.53866159,44.4,Low,6.549774467
1283,2024-07-15,2,type_a,46.38397776,30.92,Low,6.33877102
1284,2023-12-14,2,type_b,34.85292893,17.84,High,5.312559843
1285,2023-09-12,2,type_c,25.37508851,35.88,Medium,4.697299542
1286,2023-12-31,2,type_b,33.28269735,32.66,Medium,5.178934972
1287,2024-01-25,2,type_a,38.94751035,15.5,High,7.146381495
1288,2023-11-02,2,type_a,42.50834412,55.16,Medium,6.311990506
1289,2023-09-01,2,type_c,34.14030848,29.61,High,6.443926769
1290,2024-07-16,1,type_c,46.4152812,31.97,Medium,5.216121062
1291,2024-04-28,2,type_c,41.27603071,29.76,Medium,6.41605683
1292,2024-04-08,1,type_c,47.03032494,46,High,8.294276842
1293,2024-05-08,2,Type_C,42.81801153,53.83,Low,7.719324688
1294,2024-03-16,1,type_b,42.72490389,22.61,High,8.781795351
1295,2024-01-12,1,Type_C,42.67971677,53.61,Low,7.420249008
1296,2023-08-21,1,type_a,41.75518973,58.35,Low,7.565343672
1297,2024-07-20,2,type_b,37.91463533,44.62,High,5.98990296
1298,2023-09-21,2,type_b,36.45050192,41.18,High,5.976509754
1299,2023-08-12,1,type_a,49.99488665,13.75,Low,7.235623841
1300,2024-07-24,1,type_b,40.21383097,48.82,Medium,7.571676794
1301,2024-02-27,2,type_c,37.23346816,38.11,Low,5.442525224
1302,2023-10-24,1,type_b,42.6487439,53.41,Low,6.492987947
1303,2024-01-07,2,Type_C,39.87064135,42.36,High,6.312629821
1304,2024-02-05,1,type_b,47.13712457,22.61,Medium,9.815804447
1305,2024-07-19,2,type_a,44.27394741,24.74,Low,6.412362091
1306,2023-11-30,1,type_c,43.6542672,41.57,Medium,8.623757335
1307,2024-04-15,1,type_c,45.99272598,28.31,Low,6.562904536
1308,2024-02-28,2,type_c,27.96239311,57.61,High,3.895229573
1309,2024-01-20,2,type_b,32.17512741,3.52,Medium,6.906219461
1310,2023-09-12,2,type_b,29.37193416,29.37,Medium,5.952493233
1311,2024-05-24,1,type_c,47.40966155,34.92,Medium,6.628835352
1312,2024-04-21,2,type_c,30.31672537,37.65,Low,5.399828361
1313,2024-03-05,2,type_b,39.08489598,42.63,Medium,4.797727118
1314,2024-07-15,2,type_a,41.73936661,25.25,Low,5.83328124
1315,2023-09-30,2,type_c,37.11932975,47.48,High,6.090804042
1316,2024-04-19,1,type_c,39.45975385,24.73,Medium,8.983151059
1317,2024-03-07,1,type_a,43.27443329,23.61,High,8.727077866
1318,2024-06-13,2,type_a,38.04914269,36.14,Low,7.394112789
1319,2024-01-24,2,type_c,38.56633554,17.18,Low,5.498026945
1320,2024-05-11,2,type_a,25.34214511,29.91,High,6.421189204
1321,2024-07-16,2,type_b,33.82299623,39.45,Low,5.164079788
1322,2023-12-30,2,type_b,33.98997548,60.33,High,6.224058672
1323,2024-06-22,2,type_a,35.54607057,38.53,Low,6.507391267
1324,2024-02-10,2,type_c,49.94265712,41.58,High,5.628469335
1325,2024-03-25,2,type_b,31.08915969,42.73,-,5.324228094
1326,2024-07-11,2,type_b,33.56360581,32.04,High,4.582025014
1327,2024-06-10,1,type_a,43.62480763,53.86,Low,8.31744153
1328,2024-07-04,1,type_a,46.73248604,35.52,Low,10
1329,2024-07-26,2,type_b,34.74456677,27.96,High,7.402070523
1330,2024-07-25,2,type_a,35.09878504,42.82,Medium,6.116150192
1331,2024-07-24,2,type_c,31.05164959,13.45,High,4.938093318
1332,2023-08-20,2,type_a,31.56039007,52.85,High,6.140476701
1333,2024-05-14,2,type_a,33.27437965,38.19,Medium,5.964041422
1334,2024-06-18,2,type_c,30.98343985,50.5,High,7.435802325
1335,2024-07-18,2,type_b,36.75781627,54.68,Medium,6.142103135
1336,2023-10-02,2,type_a,35.4348256,57.17,High,6.508249854
1337,2024-04-15,1,type_b,39.3158998,40.24,Medium,7.606208632
1338,2023-12-21,2,type_b,41.10722921,24.42,High,5.943397361
1339,2024-03-14,2,type_c,33.82661206,37.92,Medium,6.566357227
1340,2024-01-04,1,type_b,54.65997353,24.42,Medium,9.804221486
1341,2023-09-28,1,type_b,53.76950743,25.99,High,7.132977107
1342,2024-06-07,1,type_a,42.76646642,20.96,Low,7.50761346
1343,2023-12-04,1,type_a,44.12311371,31.81,Medium,8.080877095
1344,2024-02-21,2,Type_C,36.17482799,14.72,Medium,6.934779221
1345,2024-04-18,2,type_c,29.30631792,23.19,High,5.905132947
1346,2023-09-24,2,type_b,20.32034918,14.73,Medium,5.838519874
1347,2024-02-23,2,type_b,38.0649421,43.19,Low,7.438057078
1348,2023-12-13,2,type_c,37.42132053,34.01,Medium,5.71188258
1349,2024-06-19,2,type_b,41.40872802,10.15,Low,3.971134696
1350,2024-06-17,2,Type_C,24.57543957,35.57,High,5.738319073
1351,2024-08-07,2,type_a,26.34023798,,Medium,6.45163812
1352,2023-09-27,2,type_c,38.9044246,18.96,Low,6.263130164
1353,2024-02-28,2,type_b,30.30198514,20.65,Medium,4.993297349
1354,2024-04-19,2,type_b,29.8592867,14.69,High,5.081584857
1355,2024-03-20,1,type_a,43.45133594,47.63,High,8.067356436
1356,2024-05-18,1,type_a,49.77994849,21.73,High,6.995335095
1357,2024-06-01,2,type_c,31.88068858,36.82,Low,5.177903358
1358,2024-04-24,2,type_a,40.89761705,57.18,Medium,6.411399848
1359,2023-10-05,1,type_a,49.45225175,,Low,6.741973994
1360,2024-05-14,1,type_b,43.19668962,18.49,Medium,7.921578212
1361,2023-09-12,1,type_c,45.85799743,44.78,Low,9.419361668
1362,2023-11-16,2,type_c,41.71958494,20.5,High,5.429346763
1363,2023-09-12,2,type_c,33.84011882,49.33,High,6.918682337
1364,2024-03-10,2,type_a,38.9048466,31.28,High,6.451067267
1365,2023-11-13,2,type_a,34.26296505,55.71,Low,7.686137043
1366,2024-05-24,1,type_c,33.50045189,24.98,Low,8.134774542
1367,2024-02-28,2,type_b,35.30868671,11.25,High,5.755897702
1368,2024-01-08,1,type_b,31.69506211,29.24,Low,8.119993408
1369,2024-04-07,2,type_c,33.10881249,49.91,Low,5.385653139
1370,2023-11-29,2,type_c,30.80188345,41.36,High,5.039247715
1371,2024-07-02,2,type_a,33.66555024,18.62,Low,4.701410631
1372,2024-07-24,2,type_a,44.32001142,35.63,Low,4.736018036
1373,2024-02-29,2,type_c,29.17790156,46.84,Low,4.656086836
1374,2024-02-22,2,type_b,32.8978207,39.08,Medium,4.275099968
1375,2024-04-06,1,type_b,37.60562973,18.59,High,7.738881868
1376,2024-01-20,1,type_c,41.50253061,15.57,High,8.121827296
1377,2024-01-23,2,type_a,31.59970903,10.3,High,7.709584862
1378,2023-12-30,1,type_a,50.34774527,45.25,-,10
1379,2023-10-27,2,type_a,38.56201456,41.93,Low,5.418384311
1380,2023-08-11,2,type_c,32.82538319,19.45,Low,6.368539185
1381,2023-12-23,1,type_b,41.34059426,17.98,Medium,8.189206704
1382,2023-10-28,2,type_b,31.80156711,21.44,High,5.032029843
1383,2024-04-05,1,type_c,34.42920247,29.32,Low,7.212485703
1384,2024-05-06,1,type_c,41.45535357,45.63,High,7.499630997
1385,2024-04-07,2,type_b,44.30887408,37.37,Low,5.57866707
1386,2024-04-05,1,type_a,41.77854347,20.46,High,7.35425803
1387,2023-09-12,2,Type_C,34.72404443,43.94,Low,6.920171489
1388,2023-12-07,1,type_a,42.67419796,57.78,Low,6.880458483
1389,2023-11-11,2,type_b,30.74791436,37.8,High,5.657897198
1390,2023-08-30,2,type_a,32.28526838,34.24,Low,5.232163775
1391,2024-04-11,1,Type_C,44.18361671,53.54,Medium,8.021773145
1392,2024-03-11,2,type_a,36.73145492,12.15,Low,5.010971642
1393,2024-02-16,1,type_a,41.83268667,34.41,Medium,7.027158873
1394,2023-09-30,2,type_a,33.04394018,19.6,Low,6.769564519
1395,2023-09-16,1,type_c,41.09244286,57.45,Low,6.50501729
1396,2023-08-18,2,type_b,31.48482455,57.23,High,5.845274642
1397,2023-10-23,2,type_c,36.34553021,58.59,Low,6.828367116
1398,2023-08-15,2,type_a,30.74338483,38.69,High,6.902622782
1399,2024-06-08,2,type_b,28.36873392,44.06,Medium,6.459370767
1400,2023-10-22,2,type_c,34.74368022,10.39,Medium,6.090990757
1401,2024-01-22,1,type_c,42.31373964,29.26,Low,8.47352822
1402,2024-03-23,1,type_a,54.87918666,35.07,High,8.995334201
1403,2024-02-01,2,type_b,36.557856,11.99,Medium,5.867136459
1404,2024-04-28,2,type_c,30.07663781,24.54,High,5.557572747
1405,2024-03-24,2,type_c,35.51554456,23.94,High,5.719741132
1406,2023-09-17,2,type_b,25.69465898,19.93,Medium,4.523417646
1407,2024-02-20,1,type_c,48.52406475,34.9,Medium,8.098675591
1408,2023-10-24,1,type_b,42.03368141,40.94,High,7.175101843
1409,2024-05-17,1,type_c,42.69715633,46.09,-,9.516217566
1410,2024-03-05,2,type_a,29.26111255,26.63,Low,4.965361648
1411,2023-10-14,1,type_a,45.53137128,46.09,Medium,7.810605415
1412,2024-03-22,2,type_a,43.38951264,24.67,Medium,6.790045667
1413,2024-06-18,2,type_a,40.14875658,44.55,High,5.456492895
1414,2024-06-06,2,type_b,33.30367083,13.31,High,5.731058462
1415,2024-04-01,2,type_b,29.82822306,8.68,Medium,6.401055781
1416,2024-05-14,2,type_a,31.25823916,24.12,High,7.533903056
1417,2024-05-26,1,type_c,46.08713563,40.27,Medium,8.227703363
1418,2024-06-07,2,type_b,28.90497161,57.76,High,6.492250083
1419,2023-12-07,2,Type_C,32.62816644,40.63,Low,6.629121521
1420,2024-03-02,2,type_b,26.5495178,32.59,Medium,6.495825243
1421,2023-12-05,1,type_a,35.88267369,22.41,High,8.150377882
1422,2024-07-29,1,type_a,37.49613969,32.86,High,7.566478054
1423,2023-11-30,2,type_a,24.4321689,14.21,Medium,5.099579037
1424,2023-12-03,2,type_b,30.12422675,28.62,Low,5.065646575
1425,2024-06-16,1,type_b,45.58115326,33.13,Low,8.428587901
1426,2023-09-27,1,type_b,36.56799734,58.05,Low,7.550994036
1427,2024-05-09,2,type_c,40.13106806,58.52,Low,7.654643989
1428,2024-05-17,2,type_c,36.05020455,13.4,Medium,5.243221964
1429,2024-04-12,1,type_c,48.94282039,58.3,Medium,7.180398096
1430,2024-01-18,1,type_b,40.87666927,38.37,Low,8.029001571
1431,2023-09-02,2,type_c,37.66576544,33.21,High,6.868553726
1432,2024-07-26,2,type_b,39.01922024,24.11,Low,4.786757609
1433,2024-02-11,2,type_b,34.59391188,53.79,Medium,4.807587219
1434,2024-01-06,2,type_c,35.50911899,30.22,Medium,7.71416364
1435,2023-12-14,2,type_c,31.81988747,53.93,Medium,6.374039625
1436,2023-09-18,2,type_c,31.67414961,58.49,Medium,6.440843183
1437,2024-01-08,2,type_a,37.46785974,51.48,Low,6.691173676
1438,2024-07-20,2,type_a,41.00484243,9.2,High,5.789988497
1439,2023-10-01,1,type_b,46.38663737,44.62,Medium,6.979664781
1440,2024-05-20,1,type_c,46.06560669,49.77,Medium,7.908210031
1441,2024-03-23,2,type_a,25.89433442,27.26,Medium,6.674216858
1442,2024-02-19,1,Type_C,51.12715374,30.31,Low,10
1443,2024-06-04,2,type_c,34.84626004,38.75,Low,6.684175528
1444,2024-05-03,2,Type_C,32.65151176,53.57,Low,5.145805593
1445,2023-12-24,2,type_a,35.10825516,34.68,High,4.928434855
1446,2024-02-28,1,type_c,48.03057049,54.09,High,7.790994457
1447,2024-01-07,1,type_a,41.75257192,15.05,Medium,8.345802483
1448,2024-07-25,1,type_b,44.73080842,17.61,Medium,6.887536806
1449,2024-04-13,2,type_b,32.15943838,56.48,Medium,6.292920215
1450,2024-06-15,2,type_b,35.28234754,35.38,Medium,4.615984572
1451,2024-05-09,1,type_a,40.47638067,15.53,Medium,9.980652901
1452,2024-06-16,1,type_a,48.20968615,19.72,Low,7.070337023
1453,2024-02-09,2,type_c,32.54972806,48.93,Low,5.962888792
1454,2024-02-28,1,type_b,49.22294996,53.97,Low,8.874857084
1455,2023-12-30,2,type_b,28.19248247,44.63,Medium,5.841969753
1456,2024-05-06,1,type_a,44.7653174,53.83,High,6.672226074
1457,2024-03-31,1,type_b,45.10744615,24.66,High,6.842653674
1458,2023-12-30,2,type_c,37.36021082,49.2,Medium,5.729787443
1459,2024-06-29,2,type_b,27.76428615,34.94,High,7.539550836
1460,2024-07-29,1,type_a,58.72725348,45.37,Low,6.698438488
1461,2023-10-30,1,type_b,39.84997501,47.89,Medium,7.055512984
1462,2024-07-24,2,type_c,34.40904584,33.27,Low,7.190577766
1463,2024-01-11,1,type_b,47.85363559,46.33,Low,8.676160585
1464,2024-05-12,2,type_b,36.05837751,45.17,High,5.93861623
1465,2024-02-12,2,type_b,26.9675131,9.28,Low,6.147147503
1466,2023-12-24,2,type_c,31.93156271,47.34,Low,5.769804588
1467,2024-04-16,2,type_c,32.87911491,9.55,Medium,6.820595962
1468,2024-02-10,2,type_a,25.30754353,56.27,High,7.066532526
1469,2024-03-13,2,type_a,39.04482659,9.5,Low,6.168671336
1470,2024-08-08,2,type_a,36.19772053,25.12,Medium,5.724967874
1471,2024-04-30,2,type_a,30.15153568,51.4,Medium,8.197090497
1472,2024-03-13,1,type_b,44.75137625,,High,7.952958105
1473,2023-11-14,2,type_a,31.51379089,30.67,Low,3.824477396
1474,2024-07-01,1,type_c,36.12929498,58.22,Low,9.099871114
1475,2024-02-14,2,type_b,39.56902254,49.99,Low,7.163684488
1476,2023-11-25,1,type_b,38.14306003,36.16,Medium,10
1477,2024-07-25,2,type_a,36.21469044,54,Low,6.776588019
1478,2024-03-07,2,type_b,36.41928945,28.69,Low,6.353041381
1479,2024-06-14,1,type_b,44.97728219,20.27,Low,8.785201455
1480,2024-05-21,1,type_c,46.0493716,22.63,High,8.458093099
1481,2023-08-19,2,type_a,33.18509475,32.14,High,6.863281705
1482,2024-06-01,1,type_c,47.81654826,58.39,High,7.888989456
1483,2023-09-08,2,type_c,36.0509792,25.8,Medium,4.890687123
1484,2024-08-07,1,type_a,44.72183327,35.41,Medium,9.592156489
1485,2024-04-27,1,type_a,40.80179423,24.49,Medium,8.224840824
1486,2024-05-30,2,type_a,40.67699825,40.52,Low,7.253585812
1487,2024-05-31,2,type_b,29.79780735,33.86,Medium,4.889087004
1488,2024-06-15,2,type_c,38.34845678,31.93,Low,5.501138385
1489,2024-01-29,2,type_c,32.06027024,26.43,Medium,5.970647018
1490,2023-10-19,2,type_c,32.72426478,10.24,-,6.614445753
1491,2024-03-04,2,type_a,38.48150606,29.47,Low,5.417325752
1492,2024-01-04,2,type_b,42.50223207,45.57,High,6.466704911
1493,2023-08-20,2,type_c,37.29774251,19.18,Medium,6.943551337
1494,2024-04-27,1,type_a,36.96396182,20.73,High,6.899840563
1495,2024-06-28,2,type_b,36.24131053,45.68,Low,7.831154373
1496,2023-11-23,2,type_c,42.25337037,45.15,Low,6.788920793
1497,2024-01-13,2,type_c,36.81156061,38.49,Low,7.406010873
1498,2024-04-29,1,type_a,47.42102646,59.38,Low,8.697848632
1499,2024-04-30,1,type_b,42.81312527,21.96,Low,7.959875395
1500,2024-05-27,2,type_c,35.61434833,39.83,Low,4.833489035
1501,2024-07-03,1,type_b,49.82008083,21.7,High,8.683203736
1502,2024-08-08,2,type_b,37.44108785,12.91,Low,5.28635388
1503,2024-05-02,2,type_a,25.14225343,24.13,High,5.891068953
1504,2024-02-25,1,Type_C,54.36129128,61.01,Medium,6.340209931
1505,2024-03-31,1,type_b,42.11266262,58.82,High,8.095622752
1506,2024-07-25,2,type_c,36.46464213,16.75,Medium,5.603848164
1507,2023-09-25,2,type_a,33.53121566,18.74,Low,6.462454708
1508,2023-12-16,2,type_b,38.25694069,40.87,Medium,4.486212895
1509,2023-09-18,2,type_c,33.45635603,46.25,Medium,5.605451558
1510,2024-04-16,1,type_c,48.82642252,14.19,High,6.862376305
1511,2023-12-07,2,type_b,40.09051052,56.8,Medium,6.440703929
1512,2023-12-27,2,type_b,34.17452894,36.81,High,5.743170253
1513,2024-02-17,2,type_b,37.4235817,16.87,Medium,4.854413212
1514,2024-07-09,1,type_a,54.33042507,35.34,High,8.040330793
1515,2024-02-14,1,type_b,36.19877758,51.28,High,7.538822157
1516,2024-05-29,2,type_b,34.33104881,20.67,High,6.883401872
1517,2023-09-26,2,type_b,36.75878033,42.3,Low,5.771940332
1518,2023-12-20,1,type_b,39.98408508,45.83,High,8.822416371
1519,2023-12-29,2,type_b,32.66935339,36.03,Medium,5.546103212
1520,2024-06-02,2,type_a,35.85966928,46.21,High,4.174979671
1521,2024-07-13,1,type_a,46.68259552,59.78,Low,8.662220922
1522,2023-11-01,2,type_c,37.52983236,33.68,High,6.090595054
1523,2024-07-11,2,type_a,33.06384994,51.34,Medium,6.014260299
1524,2024-06-18,2,type_b,36.32458938,51.12,Medium,6.255720436
1525,2023-09-27,2,type_c,29.89847578,40.27,High,5.497780708
1526,2024-08-02,1,type_a,50.2594746,21.61,Low,8.387597445
1527,2024-07-23,2,type_a,28.36035624,25.62,High,7.360279236
1528,2023-12-27,2,type_c,40.68223529,50.84,Low,7.628803113
1529,2023-09-25,1,type_c,33.31133414,41.43,Low,7.578046858
1530,2024-01-07,1,type_a,38.97279039,57.17,Low,7.689886556
1531,2024-04-24,2,type_b,37.28100778,37.12,Low,5.132982286
1532,2024-05-09,2,Type_C,37.86696996,51.33,Low,5.563933836
1533,2023-11-26,2,type_c,31.71518173,22.66,Medium,5.205712943
1534,2023-12-22,2,type_a,31.29106525,38.47,Low,6.635205669
1535,2023-10-19,1,type_c,43.51734327,26.58,Medium,9.527925023
1536,2024-07-23,2,type_c,40.9063118,31.82,Medium,3.796688632
1537,2023-12-19,2,type_a,39.00883345,61.01,High,5.577733111
1538,2024-07-24,2,type_c,33.67618145,31.61,Medium,5.253477262
1539,2023-09-10,2,type_c,36.54229791,54.43,Low,5.180801128
1540,2024-02-28,1,type_a,56.24710505,42.74,Medium,9.211373088
1541,2024-05-26,2,type_b,38.09501013,10.88,High,7.991654118
1542,2024-07-23,2,type_c,34.72153856,45.09,High,4.446764882
1543,2024-06-05,1,type_c,49.21292253,14.39,Medium,7.015543438
1544,2023-10-19,1,type_b,42.94632515,20.97,High,9.890848115
1545,2024-06-25,2,type_c,31.1075306,50.63,High,4.918858851
1546,2024-03-01,2,type_a,35.60594632,59.44,Low,7.188249291
1547,2023-12-01,2,type_c,32.26338781,16.75,Low,6.204014582
1548,2023-08-25,2,type_b,36.35963324,36.56,High,7.506527537
1549,2023-12-18,2,Type_C,38.1564994,55.95,High,5.58787189
1550,2023-11-12,2,type_c,34.60034924,52.76,Medium,6.923913986
1551,2024-05-24,2,type_c,23.25952459,21.84,High,7.5563417
1552,2023-11-19,2,type_b,40.97211905,46.14,Medium,3.680119945
1553,2023-09-17,2,type_c,43.57365609,44.06,Medium,6.887071767
1554,2023-12-27,2,type_a,39.32385357,36.18,Medium,6.452385565
1555,2023-09-14,2,type_b,29.87687599,21.04,Medium,5.430852359
1556,2024-03-31,2,type_c,34.87326964,52.35,High,6.537740424
1557,2024-01-12,2,type_b,32.72101448,53.39,Medium,7.368190081
1558,2023-09-27,2,type_a,32.7852771,23.65,Low,5.982315583
1559,2024-03-12,2,type_a,34.12725856,31.52,Low,5.91454607
1560,2023-11-02,1,type_c,38.4894077,26.95,Medium,7.477012818
1561,2024-05-03,2,type_c,30.09605843,24.21,High,5.766167116
1562,2024-05-27,2,type_c,33.86294154,31.89,High,5.112593358
1563,2024-04-20,1,type_b,48.42969201,30.4,High,6.560999068
1564,2024-03-05,1,type_b,49.59126859,31.87,Medium,7.200576007
1565,2023-10-19,2,type_a,36.61131824,49.67,Medium,6.563749184
1566,2024-05-16,2,type_c,32.91895887,48.91,High,6.055614598
1567,2023-12-29,2,type_c,35.11617705,13.77,Medium,6.778481996
1568,2024-04-17,2,type_c,34.22589213,42.48,Low,6.915162267
1569,2024-07-02,1,type_c,44.00325739,14.41,Low,7.692154798
1570,2024-06-06,2,type_c,37.33058743,16.83,Low,4.18090045
1571,2024-03-03,2,type_a,37.36509051,21.22,Medium,5.514091767
1572,2024-04-11,2,type_c,27.86134694,37.66,High,6.317229085
1573,2023-08-26,2,Type_C,29.33067947,20.04,High,4.409533425
1574,2023-11-05,2,type_c,28.81081643,42.08,Low,5.907216023
1575,2024-08-01,2,type_a,42.25923751,14.83,Medium,4.520909382
1576,2024-01-01,2,type_a,31.69457842,39.81,Medium,5.100464648
1577,2024-08-08,1,type_b,49.14645175,16.6,Medium,8.548698815
1578,2024-03-26,2,type_c,31.556626,46.23,High,5.60654619
1579,2023-08-14,2,type_c,31.47722098,23.61,High,6.91076799
1580,2023-12-23,1,type_a,51.84354738,43.44,Medium,6.733876574
1581,2023-10-19,2,type_c,33.01956873,50.13,Medium,6.083452151
1582,2024-04-09,1,type_c,45.13974558,45.59,Medium,8.499730676
1583,2024-01-06,1,type_b,43.73636198,25.48,High,8.318681956
1584,2024-01-11,2,type_a,28.55006344,14.43,High,5.83615034
1585,2024-02-16,2,type_c,39.83170961,58.66,Low,6.193422842
1586,2024-02-24,2,type_b,34.64476513,53.06,Medium,6.445784698
1587,2023-09-30,2,type_b,36.81094865,22.42,Low,6.072991881
1588,2023-10-14,1,type_a,43.50953336,14.67,Medium,7.887684737
1589,2023-10-21,2,type_c,39.2514438,54.92,Low,6.095947156
1590,2023-11-18,2,type_c,30.97333329,15.48,High,4.919322432
1591,2024-07-06,2,type_a,30.41161933,58.1,High,5.818555025
1592,2024-02-13,1,type_b,55.10898492,37.08,Medium,8.587166746
1593,2024-03-28,1,type_a,39.44762405,52.74,Medium,6.915876212
1594,2024-04-14,2,type_c,33.66278585,54.2,Medium,5.81027778
1595,2023-11-17,2,type_a,31.5014261,55.54,High,7.238504438
1596,2024-07-13,1,type_b,47.24213241,43.32,Medium,7.841423579
1597,2024-04-25,1,type_b,47.47014559,46.57,Medium,8.830803244
1598,2024-08-01,2,type_b,33.25347941,23.69,High,5.270477761
1599,2024-03-15,1,type_a,35.84731504,35.62,Low,9.230900963
1600,2024-07-07,2,type_b,40.16207675,50.81,Medium,5.509149904
1601,2024-07-02,1,type_b,39.29727413,12.93,Medium,5.515300705
1602,2024-07-29,1,type_c,38.9615025,20.08,Medium,8.764439324
1603,2024-04-28,2,type_b,34.58434578,25.81,High,6.701105558
1604,2023-12-16,2,type_c,38.14231553,9.71,Medium,6.455673116
1605,2024-06-10,1,type_b,48.20687191,22.4,High,6.998204714
1606,2024-05-20,2,type_a,35.26149852,22.06,High,6.705753794
1607,2023-11-04,1,type_a,48.84636486,18.21,Low,9.602938283
1608,2024-02-02,2,type_b,33.78242973,49.14,Low,7.646224096
1609,2024-03-27,1,type_a,44.67252565,61.13,High,7.759474703
1610,2024-02-03,2,type_b,27.12097471,51.16,Low,6.612214448
1611,2023-08-31,1,type_c,43.15008872,43.74,Medium,8.894902296
1612,2024-02-18,2,type_b,34.37057189,20.02,High,6.393297975
1613,2023-08-21,1,type_b,36.47129432,21.55,Medium,7.454122183
1614,2024-04-21,1,type_a,47.21375858,48.41,Low,8.066331351
1615,2024-05-25,1,type_c,36.5196853,45.94,Medium,8.60320573
1616,2023-09-12,1,type_a,43.82279186,35.95,Medium,8.583262472
1617,2024-04-04,2,type_b,32.18346692,56.34,Medium,7.38420097
1618,2024-07-04,1,type_c,45.17818544,19.94,Medium,6.337784317
1619,2024-06-13,2,type_b,30.91847084,29.48,Low,4.275316735
1620,2024-02-29,1,type_c,50.54958579,50.48,High,10
1621,2024-04-08,2,type_b,33.32815385,29.97,Low,5.594432234
1622,2024-04-28,2,type_c,30.85817435,,Low,5.593201321
