level_0,Store_ID,Dept,Weekly_Sales,IsHoliday,CPI,Unemployment,Month
17674,2,91,75421.58,0,219.7188636,7.057,1.0
17675,2,46,24409.99,0,219.7188636,7.057,1.0
17678,2,10,29219.57,0,219.7188636,7.057,1.0
17679,2,87,27403.39,0,219.7188636,7.057,1.0
17681,2,49,14359.17,0,219.7188636,7.057,1.0
17682,2,11,23482.78,0,219.7188636,7.057,1.0
17684,2,93,63920.03,0,219.7188636,7.057,1.0
17685,2,4,40933.71,0,219.7188636,7.057,1.0
17688,2,95,136372.65,0,219.8118854,7.057,2.0
17690,2,17,15024.68,0,219.8118854,7.057,2.0
17691,2,23,22572.73,0,219.8118854,7.057,2.0
17693,2,16,12100.76,0,219.8118854,7.057,2.0
17694,2,3,14335.61,0,219.8118854,7.057,2.0
17695,2,82,21578.72,0,219.8118854,7.057,2.0
17696,2,22,16903.99,0,219.8118854,7.057,2.0
17700,2,74,18566.54,0,219.8118854,7.057,2.0
17701,2,79,40186.6,0,219.8118854,7.057,2.0
17704,2,81,31790.24,0,219.8118854,7.057,2.0
17707,2,5,35533.52,0,219.8118854,7.057,2.0
17709,2,80,26211.01,0,219.8118854,7.057,2.0
17711,2,97,40093.79,0,219.8118854,7.057,2.0
17712,2,72,98232.74,0,219.8118854,7.057,2.0
17713,2,98,12967.66,0,219.8118854,7.057,2.0
17714,2,34,16286.18,0,219.8118854,7.057,2.0
17716,2,49,17141.44,0,219.8118854,7.057,2.0
17717,2,38,90919.24,0,219.8118854,7.057,2.0
17720,2,8,62315.55,0,219.8118854,7.057,2.0
17723,2,67,11949.04,0,219.8118854,7.057,2.0
17724,2,58,17075.0,0,219.8118854,7.057,2.0
17725,2,1,28813.06,0,219.8118854,7.057,2.0
17726,2,32,11856.72,0,219.8118854,7.057,2.0
17727,2,9,24443.97,0,219.8118854,7.057,2.0
17728,2,92,176421.91,0,219.8118854,7.057,2.0
17731,2,93,71851.93,0,219.8118854,7.057,2.0
17736,2,40,86312.55,0,219.8118854,7.057,2.0
17737,2,46,31293.0,0,219.8118854,7.057,2.0
17741,2,96,29829.02,0,219.8118854,7.057,2.0
17742,2,13,46869.35,0,219.8118854,7.057,2.0
17743,2,55,11543.94,0,219.8118854,7.057,2.0
17744,2,87,36363.8,0,219.8118854,7.057,2.0
17746,2,2,71322.01,0,219.8118854,7.057,2.0
17747,2,91,84338.53,0,219.8118854,7.057,2.0
17749,2,14,24060.84,0,219.8118854,7.057,2.0
17750,2,90,105134.63,0,219.8118854,7.057,2.0
17751,2,10,39020.89,0,219.8118854,7.057,2.0
17753,2,25,12435.94,0,219.8118854,7.057,2.0
17754,2,7,22087.93,0,219.8118854,7.057,2.0
17755,2,94,68617.01,0,219.8118854,7.057,2.0
17757,2,4,45476.69,0,219.8118854,7.057,2.0
17760,2,11,19342.08,0,219.8118854,7.057,2.0
17761,2,74,17769.77,1,219.9049073,7.057,2.0
17762,2,72,131002.87,1,219.9049073,7.057,2.0
17764,2,81,31655.05,1,219.9049073,7.057,2.0
17765,2,22,22875.87,1,219.9049073,7.057,2.0
17766,2,97,42599.47,1,219.9049073,7.057,2.0
17769,2,67,19043.51,1,219.9049073,7.057,2.0
17771,2,38,98220.41,1,219.9049073,7.057,2.0
17773,2,98,16000.63,1,219.9049073,7.057,2.0
17775,2,55,14456.14,1,219.9049073,7.057,2.0
17776,2,80,28357.12,1,219.9049073,7.057,2.0
17777,2,5,39231.34,1,219.9049073,7.057,2.0
17778,2,14,26428.15,1,219.9049073,7.057,2.0
17779,2,58,29292.0,1,219.9049073,7.057,2.0
17780,2,82,23414.68,1,219.9049073,7.057,2.0
17783,2,92,184489.05,1,219.9049073,7.057,2.0
17784,2,79,35332.47,1,219.9049073,7.057,2.0
17785,2,7,31318.06,1,219.9049073,7.057,2.0
17786,2,16,14331.81,1,219.9049073,7.057,2.0
17787,2,18,12431.69,1,219.9049073,7.057,2.0
17788,2,8,61533.8,1,219.9049073,7.057,2.0
17790,2,90,104060.48,1,219.9049073,7.057,2.0
17791,2,10,40209.17,1,219.9049073,7.057,2.0
17792,2,23,30778.67,1,219.9049073,7.057,2.0
17793,2,1,41247.02,1,219.9049073,7.057,2.0
17795,2,11,21944.35,1,219.9049073,7.057,2.0
17797,2,34,16078.79,1,219.9049073,7.057,2.0
17802,2,3,15069.79,1,219.9049073,7.057,2.0
17804,2,95,142233.67,1,219.9049073,7.057,2.0
17805,2,46,29453.69,1,219.9049073,7.057,2.0
17807,2,32,15233.88,1,219.9049073,7.057,2.0
17809,2,17,17675.28,1,219.9049073,7.057,2.0
17810,2,9,26580.46,1,219.9049073,7.057,2.0
17820,2,49,19195.46,1,219.9049073,7.057,2.0
17821,2,13,46221.28,1,219.9049073,7.057,2.0
17822,2,96,32664.73,1,219.9049073,7.057,2.0
17824,2,4,46926.71,1,219.9049073,7.057,2.0
17825,2,2,69165.6,1,219.9049073,7.057,2.0
17827,2,94,68065.46,1,219.9049073,7.057,2.0
17828,2,40,81832.29,1,219.9049073,7.057,2.0
17829,2,25,13697.93,1,219.9049073,7.057,2.0
17830,2,93,75593.95,1,219.9049073,7.057,2.0
17831,2,87,37265.47,1,219.9049073,7.057,2.0
17832,2,91,89025.36,1,219.9049073,7.057,2.0
17835,2,46,30707.93,0,220.0651993,7.057,2.0
17836,2,17,17462.79,0,220.0651993,7.057,2.0
17837,2,82,27517.56,0,220.0651993,7.057,2.0
17839,2,81,31438.84,0,220.0651993,7.057,2.0
17840,2,98,19595.62,0,220.0651993,7.057,2.0
17843,2,74,19793.97,0,220.0651993,7.057,2.0
17845,2,67,35002.08,0,220.0651993,7.057,2.0
17847,2,97,42232.07,0,220.0651993,7.057,2.0
17849,2,72,116504.43,0,220.0651993,7.057,2.0
17850,2,9,23514.79,0,220.0651993,7.057,2.0
17851,2,14,26357.43,0,220.0651993,7.057,2.0
17852,2,38,84013.96,0,220.0651993,7.057,2.0
17853,2,49,22595.12,0,220.0651993,7.057,2.0
17855,2,80,26244.78,0,220.0651993,7.057,2.0
17856,2,5,52735.59,0,220.0651993,7.057,2.0
17859,2,40,81678.32,0,220.0651993,7.057,2.0
17861,2,11,24490.64,0,220.0651993,7.057,2.0
17862,2,94,96765.32,0,220.0651993,7.057,2.0
17863,2,22,21783.68,0,220.0651993,7.057,2.0
17865,2,79,33408.49,0,220.0651993,7.057,2.0
17866,2,92,186888.75,0,220.0651993,7.057,2.0
17867,2,16,11628.3,0,220.0651993,7.057,2.0
17869,2,18,33202.85,0,220.0651993,7.057,2.0
17872,2,95,140760.34,0,220.0651993,7.057,2.0
17873,2,10,41403.29,0,220.0651993,7.057,2.0
17874,2,25,14198.49,0,220.0651993,7.057,2.0
17876,2,7,27611.91,0,220.0651993,7.057,2.0
17880,2,8,60268.87,0,220.0651993,7.057,2.0
17881,2,32,26006.61,0,220.0651993,7.057,2.0
17885,2,90,105034.09,0,220.0651993,7.057,2.0
17886,2,13,46172.03,0,220.0651993,7.057,2.0
17888,2,23,32908.23,0,220.0651993,7.057,2.0
17889,2,1,77394.09,0,220.0651993,7.057,2.0
17890,2,2,70027.01,0,220.0651993,7.057,2.0
17892,2,93,78343.49,0,220.0651993,7.057,2.0
17893,2,96,31418.75,0,220.0651993,7.057,2.0
17894,2,58,26140.0,0,220.0651993,7.057,2.0
17896,2,4,44344.22,0,220.0651993,7.057,2.0
17897,2,55,14107.72,0,220.0651993,7.057,2.0
17898,2,34,17855.7,0,220.0651993,7.057,2.0
17899,2,3,15257.84,0,220.0651993,7.057,2.0
17901,2,87,35153.8,0,220.0651993,7.057,2.0
17906,2,91,87636.17,0,220.0651993,7.057,2.0
17910,2,22,19685.76,0,220.275944,7.057,2.0
17911,2,72,87957.78,0,220.275944,7.057,2.0
17912,2,9,28121.12,0,220.275944,7.057,2.0
17913,2,14,21245.98,0,220.275944,7.057,2.0
17914,2,40,83124.39,0,220.275944,7.057,2.0
17916,2,46,28165.28,0,220.275944,7.057,2.0
17917,2,90,96603.87,0,220.275944,7.057,2.0
17918,2,17,18727.27,0,220.275944,7.057,2.0
17920,2,11,20226.11,0,220.275944,7.057,2.0
17921,2,82,21569.55,0,220.275944,7.057,2.0
17922,2,80,25589.41,0,220.275944,7.057,2.0
17923,2,97,38344.51,0,220.275944,7.057,2.0
17926,2,95,131693.93,0,220.275944,7.057,2.0
17927,2,10,38434.79,0,220.275944,7.057,2.0
17930,2,94,63898.74,0,220.275944,7.057,2.0
17932,2,58,16214.0,0,220.275944,7.057,2.0
17933,2,74,20266.94,0,220.275944,7.057,2.0
17934,2,81,30012.52,0,220.275944,7.057,2.0
17936,2,16,18344.1,0,220.275944,7.057,2.0
17939,2,5,34626.9,0,220.275944,7.057,2.0
17941,2,25,14996.91,0,220.275944,7.057,2.0
17942,2,23,24439.84,0,220.275944,7.057,2.0
17943,2,7,26766.88,0,220.275944,7.057,2.0
17944,2,1,25613.67,0,220.275944,7.057,2.0
17945,2,34,16096.16,0,220.275944,7.057,2.0
17946,2,98,12502.45,0,220.275944,7.057,2.0
17947,2,38,88472.44,0,220.275944,7.057,2.0
17950,2,32,12616.36,0,220.275944,7.057,2.0
17951,2,55,11546.62,0,220.275944,7.057,2.0
17952,2,93,65034.97,0,220.275944,7.057,2.0
17954,2,2,66451.66,0,220.275944,7.057,2.0
17955,2,49,20035.52,0,220.275944,7.057,2.0
17957,2,3,13625.47,0,220.275944,7.057,2.0
17960,2,96,29113.62,0,220.275944,7.057,2.0
17961,2,79,32084.6,0,220.275944,7.057,2.0
17962,2,13,45058.78,0,220.275944,7.057,2.0
17964,2,8,60357.05,0,220.275944,7.057,2.0
17966,2,4,42748.2,0,220.275944,7.057,2.0
17971,2,92,164492.45,0,220.275944,7.057,2.0
17974,2,87,26528.78,0,220.275944,7.057,2.0
17975,2,91,78046.84,0,220.275944,7.057,2.0
17979,2,72,83782.87,0,220.4866886,7.057,3.0
17980,2,46,30801.94,0,220.4866886,7.057,3.0
17982,2,26,10576.16,0,220.4866886,7.057,3.0
17984,2,14,23406.63,0,220.4866886,7.057,3.0
17988,2,38,91774.53,0,220.4866886,7.057,3.0
17989,2,95,138306.17,0,220.4866886,7.057,3.0
17992,2,11,18766.28,0,220.4866886,7.057,3.0
17994,2,82,22905.45,0,220.4866886,7.057,3.0
17995,2,81,31437.87,0,220.4866886,7.057,3.0
17996,2,80,25802.97,0,220.4866886,7.057,3.0
17997,2,22,17866.79,0,220.4866886,7.057,3.0
17998,2,10,45681.61,0,220.4866886,7.057,3.0
18002,2,1,25556.15,0,220.4866886,7.057,3.0
18004,2,16,29071.02,0,220.4866886,7.057,3.0
18005,2,97,38176.53,0,220.4866886,7.057,3.0
18006,2,5,32307.69,0,220.4866886,7.057,3.0
18008,2,90,99109.67,0,220.4866886,7.057,3.0
18010,2,58,21365.0,0,220.4866886,7.057,3.0
18011,2,98,12270.02,0,220.4866886,7.057,3.0
18013,2,40,87036.03,0,220.4866886,7.057,3.0
18014,2,92,166966.61,0,220.4866886,7.057,3.0
18015,2,93,67667.45,0,220.4866886,7.057,3.0
18016,2,8,61957.12,0,220.4866886,7.057,3.0
18017,2,32,11481.92,0,220.4866886,7.057,3.0
18018,2,34,19189.29,0,220.4866886,7.057,3.0
18019,2,74,19126.0,0,220.4866886,7.057,3.0
18021,2,96,31230.69,0,220.4866886,7.057,3.0
18023,2,79,37463.85,0,220.4866886,7.057,3.0
18024,2,55,11407.02,0,220.4866886,7.057,3.0
18028,2,17,15866.49,0,220.4866886,7.057,3.0
18030,2,49,25132.0,0,220.4866886,7.057,3.0
18031,2,23,27084.02,0,220.4866886,7.057,3.0
18032,2,91,78443.44,0,220.4866886,7.057,3.0
18033,2,2,70768.55,0,220.4866886,7.057,3.0
18034,2,3,13030.26,0,220.4866886,7.057,3.0
18036,2,13,48866.39,0,220.4866886,7.057,3.0
18037,2,7,29143.18,0,220.4866886,7.057,3.0
18040,2,94,66574.68,0,220.4866886,7.057,3.0
18041,2,9,35526.79,0,220.4866886,7.057,3.0
18042,2,4,45833.82,0,220.4866886,7.057,3.0
18044,2,25,14379.23,0,220.4866886,7.057,3.0
18047,2,87,33958.49,0,220.4866886,7.057,3.0
18050,2,11,18203.78,0,220.6974332,7.057,3.0
18052,2,80,27260.86,0,220.6974332,7.057,3.0
18056,2,95,144071.19,0,220.6974332,7.057,3.0
18057,2,90,104804.21,0,220.6974332,7.057,3.0
18059,2,14,21101.45,0,220.6974332,7.057,3.0
18062,2,40,86048.96,0,220.6974332,7.057,3.0
18063,2,5,28448.89,0,220.6974332,7.057,3.0
18064,2,58,21295.0,0,220.6974332,7.057,3.0
18066,2,72,73552.95,0,220.6974332,7.057,3.0
18067,2,26,10482.88,0,220.6974332,7.057,3.0
18069,2,81,32233.55,0,220.6974332,7.057,3.0
18073,2,1,26173.93,0,220.6974332,7.057,3.0
18074,2,97,43445.94,0,220.6974332,7.057,3.0
18075,2,82,22110.83,0,220.6974332,7.057,3.0
18077,2,93,77109.16,0,220.6974332,7.057,3.0
18078,2,96,29697.24,0,220.6974332,7.057,3.0
18079,2,8,59860.21,0,220.6974332,7.057,3.0
18081,2,10,41357.48,0,220.6974332,7.057,3.0
18082,2,74,17024.89,0,220.6974332,7.057,3.0
18083,2,98,13831.74,0,220.6974332,7.057,3.0
18085,2,92,177087.77,0,220.6974332,7.057,3.0
18086,2,55,11419.49,0,220.6974332,7.057,3.0
18087,2,16,30060.91,0,220.6974332,7.057,3.0
18088,2,34,15614.73,0,220.6974332,7.057,3.0
18089,2,38,83282.64,0,220.6974332,7.057,3.0
18090,2,22,15300.79,0,220.6974332,7.057,3.0
18092,2,2,66870.9,0,220.6974332,7.057,3.0
18093,2,46,28722.09,0,220.6974332,7.057,3.0
18094,2,9,35665.88,0,220.6974332,7.057,3.0
18096,2,79,36408.8,0,220.6974332,7.057,3.0
18097,2,32,10818.66,0,220.6974332,7.057,3.0
18099,2,13,44727.74,0,220.6974332,7.057,3.0
18100,2,3,12444.21,0,220.6974332,7.057,3.0
18103,2,49,21443.93,0,220.6974332,7.057,3.0
18107,2,25,15467.27,0,220.6974332,7.057,3.0
18109,2,91,85651.33,0,220.6974332,7.057,3.0
18111,2,87,27969.13,0,220.6974332,7.057,3.0
18113,2,17,14182.77,0,220.6974332,7.057,3.0
18115,2,23,26863.95,0,220.6974332,7.057,3.0
18117,2,94,69037.09,0,220.6974332,7.057,3.0
18118,2,7,27863.43,0,220.6974332,7.057,3.0
18119,2,4,45363.57,0,220.6974332,7.057,3.0
18123,2,90,101348.75,0,220.8498468,7.057,3.0
18125,2,14,21421.17,0,220.8498468,7.057,3.0
18126,2,80,27574.31,0,220.8498468,7.057,3.0
18130,2,92,175208.77,0,220.8498468,7.057,3.0
18132,2,40,81624.83,0,220.8498468,7.057,3.0
18135,2,16,38449.89,0,220.8498468,7.057,3.0
18137,2,3,10209.02,0,220.8498468,7.057,3.0
18138,2,10,40452.9,0,220.8498468,7.057,3.0
18139,2,95,148709.6,0,220.8498468,7.057,3.0
18140,2,1,27320.08,0,220.8498468,7.057,3.0
18141,2,26,10564.17,0,220.8498468,7.057,3.0
18143,2,93,76963.07,0,220.8498468,7.057,3.0
18145,2,55,12075.13,0,220.8498468,7.057,3.0
18146,2,81,33360.64,0,220.8498468,7.057,3.0
18147,2,5,32855.76,0,220.8498468,7.057,3.0
18149,2,74,18024.15,0,220.8498468,7.057,3.0
18150,2,98,13582.23,0,220.8498468,7.057,3.0
18151,2,58,24535.0,0,220.8498468,7.057,3.0
18152,2,42,10324.24,0,220.8498468,7.057,3.0
18154,2,96,34494.29,0,220.8498468,7.057,3.0
18155,2,91,84996.23,0,220.8498468,7.057,3.0
18157,2,8,56255.58,0,220.8498468,7.057,3.0
18158,2,82,23129.72,0,220.8498468,7.057,3.0
18159,2,79,30700.07,0,220.8498468,7.057,3.0
18160,2,38,80460.48,0,220.8498468,7.057,3.0
18161,2,97,41764.65,0,220.8498468,7.057,3.0
18162,2,34,18142.74,0,220.8498468,7.057,3.0
18164,2,49,20770.61,0,220.8498468,7.057,3.0
18167,2,46,29724.84,0,220.8498468,7.057,3.0
18168,2,4,44531.12,0,220.8498468,7.057,3.0
18171,2,9,45122.05,0,220.8498468,7.057,3.0
18172,2,72,82306.68,0,220.8498468,7.057,3.0
18175,2,17,15851.1,0,220.8498468,7.057,3.0
18177,2,25,17776.31,0,220.8498468,7.057,3.0
18178,2,2,68851.41,0,220.8498468,7.057,3.0
18179,2,56,16143.36,0,220.8498468,7.057,3.0
18182,2,22,14209.91,0,220.8498468,7.057,3.0
18185,2,13,45955.7,0,220.8498468,7.057,3.0
18186,2,23,28185.45,0,220.8498468,7.057,3.0
18187,2,11,22737.58,0,220.8498468,7.057,3.0
18188,2,87,24891.33,0,220.8498468,7.057,3.0
18189,2,7,31696.46,0,220.8498468,7.057,3.0
18190,2,94,68527.43,0,220.8498468,7.057,3.0
18192,2,14,17022.52,0,220.9244858,7.057,3.0
18193,2,8,57199.46,0,220.9244858,7.057,3.0
18194,2,1,29868.82,0,220.9244858,7.057,3.0
18197,2,93,66943.19,0,220.9244858,7.057,3.0
18199,2,40,75780.29,0,220.9244858,7.057,3.0
18200,2,5,23991.99,0,220.9244858,7.057,3.0
18202,2,95,134320.62,0,220.9244858,7.057,3.0
18203,2,92,156718.63,0,220.9244858,7.057,3.0
18209,2,10,40029.14,0,220.9244858,7.057,3.0
18210,2,74,14845.23,0,220.9244858,7.057,3.0
18211,2,79,28452.46,0,220.9244858,7.057,3.0
18213,2,2,63447.81,0,220.9244858,7.057,3.0
18214,2,16,39796.37,0,220.9244858,7.057,3.0
18215,2,96,30759.91,0,220.9244858,7.057,3.0
18216,2,98,12603.47,0,220.9244858,7.057,3.0
18217,2,90,93097.81,0,220.9244858,7.057,3.0
18219,2,80,26038.17,0,220.9244858,7.057,3.0
18220,2,97,36932.23,0,220.9244858,7.057,3.0
18221,2,49,18221.78,0,220.9244858,7.057,3.0
18224,2,91,75070.16,0,220.9244858,7.057,3.0
18230,2,82,19037.7,0,220.9244858,7.057,3.0
18231,2,22,11234.12,0,220.9244858,7.057,3.0
18235,2,34,15477.49,0,220.9244858,7.057,3.0
18237,2,58,13955.0,0,220.9244858,7.057,3.0
18238,2,81,30055.39,0,220.9244858,7.057,3.0
18239,2,38,89483.58,0,220.9244858,7.057,3.0
18240,2,46,26278.04,0,220.9244858,7.057,3.0
18242,2,13,43704.89,0,220.9244858,7.057,3.0
18245,2,9,37671.6,0,220.9244858,7.057,3.0
18247,2,7,27478.65,0,220.9244858,7.057,3.0
18249,2,25,16867.16,0,220.9244858,7.057,3.0
18250,2,17,12921.86,0,220.9244858,7.057,3.0
18251,2,72,63837.46,0,220.9244858,7.057,3.0
18252,2,11,19196.79,0,220.9244858,7.057,3.0
18253,2,32,10118.93,0,220.9244858,7.057,3.0
18255,2,4,42582.69,0,220.9244858,7.057,3.0
18257,2,23,23949.14,0,220.9244858,7.057,3.0
18259,2,94,66907.1,0,220.9244858,7.057,3.0
18260,2,87,23401.33,0,220.9244858,7.057,3.0
18261,2,56,14953.75,0,220.9244858,7.057,3.0
18263,2,2,63778.8,0,220.9991248,7.057,3.0
18265,2,8,57878.11,0,220.9991248,7.057,3.0
18266,2,5,23440.64,0,220.9991248,7.057,3.0
18267,2,90,92671.18,0,220.9991248,7.057,3.0
18271,2,92,152398.87,0,220.9991248,7.057,3.0
18273,2,3,11410.07,0,220.9991248,7.057,3.0
18279,2,25,18367.41,0,220.9991248,7.057,3.0
18280,2,93,66987.27,0,220.9991248,7.057,3.0
18282,2,40,77839.75,0,220.9991248,7.057,3.0
18283,2,98,12451.63,0,220.9991248,7.057,3.0
18284,2,95,140443.14,0,220.9991248,7.057,3.0
18286,2,82,22472.74,0,220.9991248,7.057,3.0
18287,2,26,11150.68,0,220.9991248,7.057,3.0
18291,2,34,19237.12,0,220.9991248,7.057,3.0
18293,2,38,87487.47,0,220.9991248,7.057,3.0
18294,2,13,45316.37,0,220.9991248,7.057,3.0
18295,2,74,13894.83,0,220.9991248,7.057,3.0
18296,2,49,15062.29,0,220.9991248,7.057,3.0
18297,2,21,10124.45,0,220.9991248,7.057,3.0
18298,2,1,37052.68,0,220.9991248,7.057,3.0
18299,2,17,12559.67,0,220.9991248,7.057,3.0
18300,2,58,11735.0,0,220.9991248,7.057,3.0
18303,2,79,28477.46,0,220.9991248,7.057,3.0
18306,2,96,32357.94,0,220.9991248,7.057,3.0
18308,2,22,10405.72,0,220.9991248,7.057,3.0
18310,2,10,45021.86,0,220.9991248,7.057,3.0
18313,2,72,59791.65,0,220.9991248,7.057,3.0
18314,2,91,74849.07,0,220.9991248,7.057,3.0
18315,2,23,27934.15,0,220.9991248,7.057,3.0
18316,2,81,30983.0,0,220.9991248,7.057,3.0
18317,2,87,24863.63,0,220.9991248,7.057,3.0
18321,2,97,38152.55,0,220.9991248,7.057,3.0
18322,2,80,26291.17,0,220.9991248,7.057,3.0
18323,2,11,19728.57,0,220.9991248,7.057,3.0
18324,2,94,69388.36,0,220.9991248,7.057,3.0
18325,2,9,45710.68,0,220.9991248,7.057,3.0
18327,2,7,32676.16,0,220.9991248,7.057,3.0
18328,2,14,16866.61,0,220.9991248,7.057,3.0
18329,2,16,57270.21,0,220.9991248,7.057,3.0
18330,2,56,15455.76,0,220.9991248,7.057,3.0
18331,2,4,42958.64,0,220.9991248,7.057,3.0
18332,2,46,27563.18,0,220.9991248,7.057,3.0
18334,2,2,70382.23,0,221.0737638,6.891,4.0
18335,2,8,61294.26,0,221.0737638,6.891,4.0
18338,2,5,29379.66,0,221.0737638,6.891,4.0
18339,2,9,51204.54,0,221.0737638,6.891,4.0
18342,2,90,109559.88,0,221.0737638,6.891,4.0
18344,2,18,19149.78,0,221.0737638,6.891,4.0
18345,2,13,47723.86,0,221.0737638,6.891,4.0
18347,2,92,185060.6,0,221.0737638,6.891,4.0
18350,2,81,34703.23,0,221.0737638,6.891,4.0
18354,2,80,29874.79,0,221.0737638,6.891,4.0
18355,2,74,15791.52,0,221.0737638,6.891,4.0
18357,2,98,15585.99,0,221.0737638,6.891,4.0
18358,2,4,48565.55,0,221.0737638,6.891,4.0
18359,2,55,10048.45,0,221.0737638,6.891,4.0
18360,2,93,88650.67,0,221.0737638,6.891,4.0
18364,2,7,44709.09,0,221.0737638,6.891,4.0
18365,2,49,16503.23,0,221.0737638,6.891,4.0
18366,2,22,12376.26,0,221.0737638,6.891,4.0
18367,2,46,29031.26,0,221.0737638,6.891,4.0
18369,2,72,62480.5,0,221.0737638,6.891,4.0
18371,2,82,22501.66,0,221.0737638,6.891,4.0
18372,2,56,19258.28,0,221.0737638,6.891,4.0
18373,2,3,11303.0,0,221.0737638,6.891,4.0
18374,2,26,11900.55,0,221.0737638,6.891,4.0
18375,2,96,36377.65,0,221.0737638,6.891,4.0
18376,2,95,154687.65,0,221.0737638,6.891,4.0
18377,2,17,13263.58,0,221.0737638,6.891,4.0
18380,2,58,20780.0,0,221.0737638,6.891,4.0
18381,2,34,19913.85,0,221.0737638,6.891,4.0
18382,2,23,32207.84,0,221.0737638,6.891,4.0
18383,2,32,10637.64,0,221.0737638,6.891,4.0
18384,2,91,86132.28,0,221.0737638,6.891,4.0
18385,2,79,38620.25,0,221.0737638,6.891,4.0
18386,2,67,11816.49,0,221.0737638,6.891,4.0
18387,2,21,10106.41,0,221.0737638,6.891,4.0
18388,2,1,75970.97,0,221.0737638,6.891,4.0
18389,2,25,19176.04,0,221.0737638,6.891,4.0
18391,2,94,77313.72,0,221.0737638,6.891,4.0
18395,2,11,20779.01,0,221.0737638,6.891,4.0
18398,2,10,46407.07,0,221.0737638,6.891,4.0
18399,2,97,43038.27,0,221.0737638,6.891,4.0
18400,2,16,58753.03,0,221.0737638,6.891,4.0
18401,2,87,26854.57,0,221.0737638,6.891,4.0
18402,2,40,81173.02,0,221.0737638,6.891,4.0
18403,2,38,74538.14,0,221.0737638,6.891,4.0
18404,2,14,19585.46,0,221.0737638,6.891,4.0
18412,2,95,146405.22,0,221.1484028,6.891,4.0
18413,2,2,61390.48,0,221.1484028,6.891,4.0
18416,2,93,82533.19,0,221.1484028,6.891,4.0
18419,2,91,80858.88,0,221.1484028,6.891,4.0
18420,2,8,58538.71,0,221.1484028,6.891,4.0
18421,2,98,14514.57,0,221.1484028,6.891,4.0
18424,2,72,50362.9,0,221.1484028,6.891,4.0
18425,2,92,170989.18,0,221.1484028,6.891,4.0
18427,2,94,75486.28,0,221.1484028,6.891,4.0
18428,2,34,18926.66,0,221.1484028,6.891,4.0
18430,2,82,25442.01,0,221.1484028,6.891,4.0
18433,2,5,23202.76,0,221.1484028,6.891,4.0
18436,2,25,16904.37,0,221.1484028,6.891,4.0
18442,2,49,17919.53,0,221.1484028,6.891,4.0
18444,2,79,27980.63,0,221.1484028,6.891,4.0
18445,2,23,26763.12,0,221.1484028,6.891,4.0
18446,2,81,32686.17,0,221.1484028,6.891,4.0
18447,2,58,17800.0,0,221.1484028,6.891,4.0
18449,2,14,22766.23,0,221.1484028,6.891,4.0
18450,2,80,28297.17,0,221.1484028,6.891,4.0
18451,2,17,12726.55,0,221.1484028,6.891,4.0
18453,2,56,13850.55,0,221.1484028,6.891,4.0
18454,2,96,36821.52,0,221.1484028,6.891,4.0
18455,2,7,33272.51,0,221.1484028,6.891,4.0
18456,2,9,44484.71,0,221.1484028,6.891,4.0
18457,2,11,18762.92,0,221.1484028,6.891,4.0
18458,2,74,14599.99,0,221.1484028,6.891,4.0
18461,2,90,99459.47,0,221.1484028,6.891,4.0
18463,2,1,56093.13,0,221.1484028,6.891,4.0
18465,2,32,11788.06,0,221.1484028,6.891,4.0
18466,2,13,43826.64,0,221.1484028,6.891,4.0
18467,2,10,35947.67,0,221.1484028,6.891,4.0
18468,2,40,73992.82,0,221.1484028,6.891,4.0
18470,2,4,45239.6,0,221.1484028,6.891,4.0
18471,2,97,41986.67,0,221.1484028,6.891,4.0
18472,2,87,24117.39,0,221.1484028,6.891,4.0
18475,2,16,49269.1,0,221.1484028,6.891,4.0
18476,2,3,10047.71,0,221.1484028,6.891,4.0
18477,2,38,89965.85,0,221.1484028,6.891,4.0
18479,2,46,28193.59,0,221.1484028,6.891,4.0
18483,2,95,142351.08,0,221.2021074,6.891,4.0
18486,2,5,19918.98,0,221.2021074,6.891,4.0
18487,2,93,70238.91,0,221.2021074,6.891,4.0
18488,2,34,17731.7,0,221.2021074,6.891,4.0
18491,2,8,62770.47,0,221.2021074,6.891,4.0
18492,2,92,164123.2,0,221.2021074,6.891,4.0
18493,2,82,21863.21,0,221.2021074,6.891,4.0
18494,2,22,11817.63,0,221.2021074,6.891,4.0
18495,2,23,27718.98,0,221.2021074,6.891,4.0
18496,2,2,67363.12,0,221.2021074,6.891,4.0
18502,2,11,20007.3,0,221.2021074,6.891,4.0
18505,2,80,26871.86,0,221.2021074,6.891,4.0
18506,2,91,79445.51,0,221.2021074,6.891,4.0
18511,2,96,33813.05,0,221.2021074,6.891,4.0
18513,2,38,81844.92,0,221.2021074,6.891,4.0
18514,2,94,71199.37,0,221.2021074,6.891,4.0
18515,2,58,19965.0,0,221.2021074,6.891,4.0
18516,2,87,22520.29,0,221.2021074,6.891,4.0
18517,2,1,22568.57,0,221.2021074,6.891,4.0
18519,2,17,11741.15,0,221.2021074,6.891,4.0
18520,2,72,58340.74,0,221.2021074,6.891,4.0
18521,2,56,12984.59,0,221.2021074,6.891,4.0
18522,2,98,11912.94,0,221.2021074,6.891,4.0
18524,2,7,29118.14,0,221.2021074,6.891,4.0
18525,2,13,46514.01,0,221.2021074,6.891,4.0
18526,2,25,14871.96,0,221.2021074,6.891,4.0
18527,2,14,19582.61,0,221.2021074,6.891,4.0
